MFEC,2022-03-31,10.5,10.7,10.0,0.6999999999999993,7,2,5,16507325,10.1
MINT,2022-03-31,33.5,33.5,32.75,0.75,3,0,3,31361309,33.25
MSC,2022-03-31,10.0,10.0,7.4,2.5999999999999996,52,0,52,36089477,7.65
MST,2022-03-31,11.8,11.9,11.8,0.09999999999999964,1,1,0,27780,11.8
MTI,2022-03-31,114.5,114.5,113.0,1.5,3,0,3,5853,113.5
MTC,2022-03-31,52.5,53.0,51.75,1.25,5,2,3,7167810,52.5
NCH,2022-03-31,1.91,1.92,1.88,0.040000000000000036,4,1,3,3465915,1.89
NER,2022-03-31,7.15,7.2,7.1,0.10000000000000053,2,1,1,7609514,7.2
NNCL,2022-03-31,2.46,2.46,2.44,0.020000000000000018,1,0,1,496292,2.46
NOBLE,2022-03-31,5.05,5.15,5.05,0.10000000000000053,2,2,0,1920021,5.1
NRF,2022-03-31,7.0,7.15,6.95,0.20000000000000018,4,3,1,3472596,7.15
NYT,2022-03-31,4.7,4.74,4.5,0.2400000000000002,12,2,10,6732056,4.52
OISHI,2022-03-31,47.0,48.0,46.25,1.75,7,4,3,4533,46.25
OR,2022-03-31,25.0,25.25,25.0,0.25,1,1,0,6670592,25.25
ORI,2022-03-31,11.4,11.6,11.4,0.1999999999999993,2,2,0,3904788,11.6
OSP,2022-03-31,37.5,37.75,37.25,0.5,2,1,1,7051474,37.5
PAP,2022-03-31,4.9,4.94,4.86,0.08000000000000007,4,2,2,2126714,4.88
PB,2022-03-31,68.0,68.0,67.5,0.5,2,0,2,2214,67.5
PCSGH,2022-03-31,5.15,5.15,5.1,0.05000000000000071,1,0,1,19508,5.1
PDG,2022-03-31,4.08,4.16,4.08,0.08000000000000007,4,4,0,246000,4.1
PDJ,2022-03-31,3.04,3.18,3.02,0.16000000000000014,8,7,1,3738132,3.08
PERM,2022-03-31,2.46,2.56,2.46,0.10000000000000009,5,5,0,3334105,2.5
PL,2022-03-31,2.78,2.82,2.78,0.040000000000000036,2,2,0,155800,2.8
PLANB,2022-03-31,7.9,8.05,7.85,0.20000000000000107,4,3,1,17941302,7.95
PLE,2022-03-31,0.86,0.87,0.85,0.020000000000000018,2,1,1,587661,0.85
POPF,2022-03-31,11.8,11.9,11.8,0.09999999999999964,1,1,0,61130,11.9
PR9,2022-03-31,12.2,12.3,12.0,0.3000000000000007,3,1,2,373172,12.0
PREB,2022-03-31,8.7,8.9,8.6,0.3000000000000007,6,4,2,148026,8.7
PRG,2022-03-31,11.0,11.1,11.0,0.09999999999999964,1,1,0,2500,11.1
PRM,2022-03-31,5.95,6.0,5.9,0.09999999999999964,2,1,1,2702481,6.0
PSH,2022-03-31,13.7,13.7,13.5,0.1999999999999993,2,0,2,599508,13.6
PSL,2022-03-31,17.1,17.3,17.0,0.3000000000000007,3,2,1,9216411,17.0
PTG,2022-03-31,13.5,13.6,13.4,0.1999999999999993,2,1,1,4418627,13.5
PTL,2022-03-31,24.7,24.9,24.7,0.1999999999999993,2,2,0,748290,24.9
PTT,2022-03-31,38.5,39.0,38.5,0.5,2,2,0,38100921,39.0
PTTEP,2022-03-31,144.0,146.5,144.0,2.5,5,5,0,16660357,145.5
PTTGC,2022-03-31,50.75,50.75,50.0,0.75,3,0,3,13314440,50.75
QH,2022-03-31,2.3,2.34,2.3,0.040000000000000036,2,2,0,10314958,2.3
RATCH,2022-03-31,44.0,44.5,43.75,0.75,3,2,1,2689238,44.0
RBF,2022-03-31,16.2,16.2,16.1,0.09999999999999787,1,0,1,1771018,16.2
RCL,2022-03-31,43.5,44.25,43.25,1.0,4,3,1,3696862,43.5
RICHY,2022-03-31,1.28,1.29,1.27,0.020000000000000018,2,1,1,3476111,1.28
RJH,2022-03-31,32.0,32.25,32.0,0.25,1,1,0,118456,32.25
ROJNA,2022-03-31,6.35,6.4,6.35,0.05000000000000071,1,1,0,2159330,6.35
RPC,2022-03-31,1.49,1.52,1.49,0.030000000000000027,3,3,0,7915469,1.5
RS,2022-03-31,16.9,17.2,16.9,0.3000000000000007,3,3,0,2411478,17.2
RSP,2022-03-31,2.64,2.72,2.6,0.1200000000000001,6,4,2,2241300,2.68
S,2022-03-31,1.97,1.98,1.95,0.030000000000000027,3,1,2,2780984,1.97
S11,2022-03-31,6.2,6.25,6.15,0.09999999999999964,2,1,1,24098,6.2
SABUY,2022-03-31,25.75,26.75,24.4,2.3500000000000014,13,4,9,29725967,26.75
SAMTEL,2022-03-31,7.6,8.1,7.5,0.5999999999999996,12,10,2,2247003,7.95
SAPPE,2022-03-31,27.75,28.25,27.75,0.5,2,2,0,262361,28.25
SAT,2022-03-31,20.8,20.9,20.6,0.29999999999999716,3,1,2,757115,20.8
SAUCE,2022-03-31,30.75,31.25,30.5,0.75,3,2,1,74614,31.25
SAWAD,2022-03-31,57.0,57.5,56.75,0.75,3,2,1,2544468,57.5
SC,2022-03-31,3.8,3.86,3.78,0.08000000000000007,4,3,1,5367876,3.82
SCB,2022-03-31,114.0,114.0,113.0,1.0,2,0,2,6687086,113.0
SCC,2022-03-31,383.0,384.0,381.0,3.0,3,1,2,2110817,383.0
SCCC,2022-03-31,153.5,155.5,153.5,2.0,4,4,0,151395,155.5
SCGP,2022-03-31,60.5,61.0,60.0,1.0,4,2,2,5641142,60.75
SENA,2022-03-31,4.88,5.0,4.84,0.16000000000000014,8,6,2,2530903,4.98
SF,2022-03-31,11.2,11.2,11.2,0.0,0,0,0,338552,11.2
SFLEX,2022-03-31,4.52,4.74,4.52,0.22000000000000064,11,11,0,7272752,4.74
SGP,2022-03-31,12.3,12.5,12.3,0.1999999999999993,2,2,0,889916,12.4
SHANG,2022-03-31,53.0,53.0,52.0,1.0,4,0,4,5000,52.0
SINGER,2022-03-31,54.0,54.5,53.0,1.5,6,2,4,5725275,53.0
SIRI,2022-03-31,1.22,1.23,1.21,0.020000000000000018,2,1,1,61594259,1.22
SIS,2022-03-31,40.25,41.5,39.5,2.0,8,5,3,1164916,40.75
SISB,2022-03-31,10.3,10.3,9.85,0.45000000000000107,6,0,6,1160291,9.9
SKN,2022-03-31,8.2,8.4,8.2,0.20000000000000107,4,4,0,3420711,8.2
SKR,2022-03-31,13.9,14.0,13.9,0.09999999999999964,1,1,0,288515,14.0
SMART,2022-03-31,0.9,0.92,0.9,0.020000000000000018,2,2,0,742500,0.91
SMPC,2022-03-31,13.8,13.9,13.6,0.3000000000000007,3,1,2,537632,13.9
SMT,2022-03-31,4.82,4.84,4.78,0.05999999999999961,3,1,2,618002,4.8
SNC,2022-03-31,18.1,18.3,18.0,0.3000000000000007,3,2,1,1131034,18.3
SNP,2022-03-31,16.1,16.4,16.1,0.29999999999999716,3,3,0,11401,16.1
SPALI,2022-03-31,21.7,21.9,21.7,0.1999999999999993,2,2,0,4711646,21.8
SPC,2022-03-31,69.5,69.5,68.75,0.75,3,0,3,14852,69.25
SPCG,2022-03-31,17.3,17.4,17.2,0.1999999999999993,2,1,1,213402,17.2
SPG,2022-03-31,17.7,17.8,17.6,0.1999999999999993,2,1,1,3000,17.6
SPI,2022-03-31,64.0,64.0,64.0,0.0,0,0,0,510,64.0
SPRC,2022-03-31,9.65,9.85,9.5,0.34999999999999964,7,4,3,41881685,9.85
SPRIME,2022-03-31,7.05,7.05,7.0,0.04999999999999982,1,0,1,171900,7.05
SQ,2022-03-31,2.12,2.14,2.1,0.040000000000000036,2,1,1,2734632,2.14
SRICHA,2022-03-31,14.0,14.2,13.9,0.29999999999999893,3,2,1,317700,13.9
SSP,2022-03-31,11.5,11.7,11.5,0.1999999999999993,2,2,0,1607330,11.6
SSSC,2022-03-31,3.22,3.34,3.18,0.1599999999999997,8,6,2,1907300,3.18
STA,2022-03-31,26.25,27.0,26.0,1.0,4,3,1,4953532,27.0
STANLY,2022-03-31,176.0,177.0,176.0,1.0,2,2,0,33600,176.5
STARK,2022-03-31,4.7,4.74,4.68,0.0600000000000005,3,2,1,12251573,4.72
STEC,2022-03-31,13.4,13.5,13.2,0.3000000000000007,3,1,2,5255966,13.4
